cve_id,description,source,is_cellular_related,detailed_description
CVE-2025-20636,"oVulnerabilities:307Devices:88VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2025-20647MEDIUMCELLULARFIRMWAREN/AMar 2025N/ACVE-2025-20652MEDIUMN/AN/AN/AMar 2025N/ACVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20636HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20638MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20639MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20640MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20641MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20642MEDIUMN/AN/AN/AFeb 2025N/A307 of 307 row(s) shown.Rows per pagePage 1 of 31Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease Datealcatel 1 (2021)alcatel 1 (2021)ALCATELOct 22, 2021alcatel 1x (2019)5008TALCATELJan 1, 2019alcatel 1x (2019)5008YALCATELJan 1, 2019alcatel 1x (2019)5008UALCATELJan 1, 2019alcatel 1x (2019)5008RALCATELJan 1, 2019alcatel 1x (2019)5008D_EEAALCATELJan 1, 2019alcatel 1x (2019)5008Y_EEAALCATELJan 1, 2019alcatel 1x (20",https://www.chipsets.org/chipsets/132,True,"In secmem, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege. User interaction is not needed for exploitation. Patch ID: ALPS09403554; Issue ID: MSV-2431."
CVE-2025-20638,"esIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2025-20647MEDIUMCELLULARFIRMWAREN/AMar 2025N/ACVE-2025-20652MEDIUMN/AN/AN/AMar 2025N/ACVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20636HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20638MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20639MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20640MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20641MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20642MEDIUMN/AN/AN/AFeb 2025N/A307 of 307 row(s) shown.Rows per pagePage 1 of 31Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease Datealcatel 1 (2021)alcatel 1 (2021)ALCATELOct 22, 2021alcatel 1x (2019)5008TALCATELJan 1, 2019alcatel 1x (2019)5008YALCATELJan 1, 2019alcatel 1x (2019)5008UALCATELJan 1, 2019alcatel 1x (2019)5008RALCATELJan 1, 2019alcatel 1x (2019)5008D_EEAALCATELJan 1, 2019alcatel 1x (2019)5008Y_EEAALCATELJan 1, 2019alcatel 1x (2019)5008DALCATELJan 1, 2019alcatel 15033XALC",https://www.chipsets.org/chipsets/132,True,"In DA, there is a possible read of uninitialized heap data due to uninitialized data. This could lead to local information disclosure, if an attacker has physical access to the device, with no additional execution privileges needed. User interaction is needed for exploitation. Patch ID: ALPS09291449; Issue ID: MSV-2066."
CVE-2025-20639,"ublished by manufacturerPublished by AOSPCVE-2025-20647MEDIUMCELLULARFIRMWAREN/AMar 2025N/ACVE-2025-20652MEDIUMN/AN/AN/AMar 2025N/ACVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20636HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20638MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20639MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20640MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20641MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20642MEDIUMN/AN/AN/AFeb 2025N/A307 of 307 row(s) shown.Rows per pagePage 1 of 31Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease Datealcatel 1 (2021)alcatel 1 (2021)ALCATELOct 22, 2021alcatel 1x (2019)5008TALCATELJan 1, 2019alcatel 1x (2019)5008YALCATELJan 1, 2019alcatel 1x (2019)5008UALCATELJan 1, 2019alcatel 1x (2019)5008RALCATELJan 1, 2019alcatel 1x (2019)5008D_EEAALCATELJan 1, 2019alcatel 1x (2019)5008Y_EEAALCATELJan 1, 2019alcatel 1x (2019)5008DALCATELJan 1, 2019alcatel 15033XALCATELJul 1, 2018alcatel 15033JALCATELJul ",https://www.chipsets.org/chipsets/132,True,"In DA, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege, if an attacker has physical access to the device, with no additional execution privileges needed. User interaction is needed for exploitation. Patch ID: ALPS09291146; Issue ID: MSV-2060."
CVE-2025-20640,"PCVE-2025-20647MEDIUMCELLULARFIRMWAREN/AMar 2025N/ACVE-2025-20652MEDIUMN/AN/AN/AMar 2025N/ACVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20636HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20638MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20639MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20640MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20641MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20642MEDIUMN/AN/AN/AFeb 2025N/A307 of 307 row(s) shown.Rows per pagePage 1 of 31Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease Datealcatel 1 (2021)alcatel 1 (2021)ALCATELOct 22, 2021alcatel 1x (2019)5008TALCATELJan 1, 2019alcatel 1x (2019)5008YALCATELJan 1, 2019alcatel 1x (2019)5008UALCATELJan 1, 2019alcatel 1x (2019)5008RALCATELJan 1, 2019alcatel 1x (2019)5008D_EEAALCATELJan 1, 2019alcatel 1x (2019)5008Y_EEAALCATELJan 1, 2019alcatel 1x (2019)5008DALCATELJan 1, 2019alcatel 15033XALCATELJul 1, 2018alcatel 15033JALCATELJul 1, 201888 of 88 row(s) shown.Rows per pa",https://www.chipsets.org/chipsets/132,True,"In DA, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure, if an attacker has physical access to the device, with no additional execution privileges needed. User interaction is needed for exploitation. Patch ID: ALPS09291146; Issue ID: MSV-2059."
CVE-2025-20643,"N/AMar 2025N/ACVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20638MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20639MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20640MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20641MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20642MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20643MEDIUMN/AN/AN/AFeb 2025N/A278 of 278 row(s) shown.Rows per pagePage 1 of 28Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateCoolpad Cool S2039COOLPADJan 8, 2021Cubot KingKong 7Cubot KingKong 7CUBOTJan 1, 2022Cubot X50Cubot X50CUBOTJan 1, 2021Cubot Note 20 ProCubot Note 20 ProCUBOTJan 1, 2020Cubot C30Cubot C30CUBOTJan 1, 2020Cubot X30Cubot X30CUBOTJan 1, 2020Cubot X20 ProCubot X20 ProCUBOTJan 1, 2020Energizer Power Max P18K PopEnergizer Power Max P18K PopENERGIZEREnergizer Ultimate U620S PopEnergizer Ultimate U620S PopENERGIZERGionee M3Gionee M3GIONEEApr 14, 202182 of 82 row(s) shown.Rows per pagePage 1 of 9Go to first pageGo to prev",https://www.chipsets.org/chipsets/217,True,"In DA, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure, if an attacker has physical access to the device, if a malicious actor has already obtained the System privilege. User interaction is needed for exploitation. Patch ID: ALPS09291146; Issue ID: MSV-2056."
CVE-2025-20644,"ts.orgChipsets.orgChipsets.orgDevices Chipsets Vulnerabilities ChipsetMediaTek MT6833Also known as Dimensity 6020, Dimensity 700StatisticsReleased (est):January 20214 years agoVulnerabilities:516Devices:124VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2025-20644HIGHCELLULARFIRMWAREN/AMar 2025Mar 2025CVE-2025-20645HIGHTRUSTN/AN/AMar 2025Mar 2025CVE-2025-20647MEDIUMCELLULARFIRMWAREN/AMar 2025N/ACVE-2025-20652MEDIUMN/AN/AN/AMar 2025N/ACVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20636HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20638MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20639MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20640MEDIUMN/AN/AN/AFeb 2025N/A516 of 516 row(s) shown.Rows per pagePage 1 of 52Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateBLU F92eBLU F92eBLUJan 19, 2023Coolpad Cool 20sCoolpad Cool 20sCOOLPADJun 14, 2022Cubot KingKong StarCubot KingKong Sta",https://www.chipsets.org/chipsets/239,True,"In Modem, there is a possible memory corruption due to incorrect error handling. This could lead to remote denial of service, if a UE has connected to a rogue base station controlled by the attacker, with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: MOLY01525673; Issue ID: MSV-2747."
CVE-2025-20645,"Chipsets.orgChipsets.orgChipsets.orgDevices Chipsets Vulnerabilities ChipsetMediaTek MT6765Also known as Helio P35StatisticsReleased (est):October 20186 years agoVulnerabilities:417Devices:143VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2025-20645HIGHTRUSTN/AN/AMar 2025Mar 2025CVE-2025-20647MEDIUMCELLULARFIRMWAREN/AMar 2025N/ACVE-2025-20652MEDIUMN/AN/AN/AMar 2025N/ACVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20636HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20638MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20639MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20640MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20641MEDIUMN/AN/AN/AFeb 2025N/A417 of 417 row(s) shown.Rows per pagePage 1 of 42Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateBlackview Oscal S70 ProBlackview Oscal S70 ProBLACKVIEWAug 1, 2023Blackview BV6200 ProBlackview BV6200 ProBLACKVIEWJul 1, 2023Blackv",https://www.chipsets.org/chipsets/216,True,"In KeyInstall, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege. User interaction is not needed for exploitation. Patch ID: ALPS09475476; Issue ID: MSV-2599."
CVE-2025-20647,"Chipsets.orgChipsets.orgChipsets.orgDevices Chipsets Vulnerabilities ChipsetMediaTek MT6739StatisticsReleased (est):October 20177 years agoVulnerabilities:307Devices:88VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2025-20647MEDIUMCELLULARFIRMWAREN/AMar 2025N/ACVE-2025-20652MEDIUMN/AN/AN/AMar 2025N/ACVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20636HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20638MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20639MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20640MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20641MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20642MEDIUMN/AN/AN/AFeb 2025N/A307 of 307 row(s) shown.Rows per pagePage 1 of 31Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease Datealcatel 1 (2021)alcatel 1 (2021)ALCATELOct 22, 2021alcatel 1x (2019)5008TALCATELJan 1, 2019alcatel 1x (2019)5008YALCATELJan 1, 2019alcate",https://www.chipsets.org/chipsets/132,True,"In Modem, there is a possible system crash due to a missing bounds check. This could lead to remote denial of service, if a UE has connected to a rogue base station controlled by the attacker, with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: MOLY00791311 /  MOLY01067019; Issue ID: MSV-2721."
CVE-2025-20648,"ed (est):October 20231 year agoVulnerabilities:86Devices:5VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2025-20644HIGHCELLULARFIRMWAREN/AMar 2025Mar 2025CVE-2025-20645HIGHTRUSTN/AN/AMar 2025Mar 2025CVE-2025-20647MEDIUMCELLULARFIRMWAREN/AMar 2025N/ACVE-2025-20648MEDIUMMACHINE_LEARNINGN/AN/AMar 2025N/ACVE-2025-20650MEDIUMN/AN/AN/AMar 2025N/ACVE-2025-20651MEDIUMN/AN/AN/AMar 2025N/ACVE-2025-20653MEDIUMN/AN/AN/AMar 2025N/ACVE-2024-20147MEDIUMBLUETOOTHN/AN/AFeb 2025N/ACVE-2025-20634HIGHCELLULARFIRMWAREN/AFeb 2025Feb 2025CVE-2025-20635HIGHN/AN/AN/AFeb 2025Feb 202586 of 86 row(s) shown.Rows per pagePage 1 of 9Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateOppo Find X7PHZ110OPPOJan 11, 2024vivo Pad3 Provivo Pad3 ProVIVOApr 2, 2024vivo iQOO Neo9 Pro (China)V2339AVIVODec 29, 2023vivo X100 ProV2324AVIVONov 20, 2023vivo X100V2309AVIVONov 20, 20235 of 5 row(s) shown.Rows per pagePage 1 of 1Go to first",https://www.chipsets.org/chipsets/599,True,"In apu, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS09456673; Issue ID: MSV-2584."
CVE-2025-20650,".orgDevices Chipsets Vulnerabilities ChipsetMediaTek MT6781Also known as Helio G96StatisticsReleased (est):July 20213 years agoVulnerabilities:387Devices:24VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2025-20647MEDIUMCELLULARFIRMWAREN/AMar 2025N/ACVE-2025-20650MEDIUMN/AN/AN/AMar 2025N/ACVE-2025-20651MEDIUMN/AN/AN/AMar 2025N/ACVE-2025-20652MEDIUMN/AN/AN/AMar 2025N/ACVE-2025-20653MEDIUMN/AN/AN/AMar 2025N/ACVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20635HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20636HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20638MEDIUMN/AN/AN/AFeb 2025N/A387 of 387 row(s) shown.Rows per pagePage 1 of 39Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateBlackview BV9200Blackview BV9200BLACKVIEWJan 9, 2023Doogee S99Doogee S99DOOGEEDec 5, 2022Infinix Hot 20SX6827INFINIXOct 13, 2022Ulefone Armor 22Ulefone Armor 22ULEFONEAug 1, 2023Ulefon",https://www.chipsets.org/chipsets/233,True,"In da, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege, if an attacker has physical access to the device, with no additional execution privileges needed. User interaction is needed for exploitation. Patch ID: ALPS09291294; Issue ID: MSV-2061."
CVE-2025-20651,"psetMediaTek MT6781Also known as Helio G96StatisticsReleased (est):July 20213 years agoVulnerabilities:387Devices:24VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2025-20647MEDIUMCELLULARFIRMWAREN/AMar 2025N/ACVE-2025-20650MEDIUMN/AN/AN/AMar 2025N/ACVE-2025-20651MEDIUMN/AN/AN/AMar 2025N/ACVE-2025-20652MEDIUMN/AN/AN/AMar 2025N/ACVE-2025-20653MEDIUMN/AN/AN/AMar 2025N/ACVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20635HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20636HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20638MEDIUMN/AN/AN/AFeb 2025N/A387 of 387 row(s) shown.Rows per pagePage 1 of 39Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateBlackview BV9200Blackview BV9200BLACKVIEWJan 9, 2023Doogee S99Doogee S99DOOGEEDec 5, 2022Infinix Hot 20SX6827INFINIXOct 13, 2022Ulefone Armor 22Ulefone Armor 22ULEFONEAug 1, 2023Ulefone Armor 24Ulefone Armor 24ULEFONESep 1, ",https://www.chipsets.org/chipsets/233,True,"In da, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure, if an attacker has physical access to the device, with no additional execution privileges needed. User interaction is needed for exploitation. Patch ID: ALPS09291294; Issue ID: MSV-2062."
CVE-2025-20652,"Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities ChipsetMediaTek MT6739StatisticsReleased (est):October 20177 years agoVulnerabilities:307Devices:88VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2025-20647MEDIUMCELLULARFIRMWAREN/AMar 2025N/ACVE-2025-20652MEDIUMN/AN/AN/AMar 2025N/ACVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20636HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20638MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20639MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20640MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20641MEDIUMN/AN/AN/AFeb 2025N/ACVE-2025-20642MEDIUMN/AN/AN/AFeb 2025N/A307 of 307 row(s) shown.Rows per pagePage 1 of 31Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease Datealcatel 1 (2021)alcatel 1 (2021)ALCATELOct 22, 2021alcatel 1x (2019)5008TALCATELJan 1, 2019alcatel 1x (2019)5008YALCATELJan 1, 2019alcatel 1x (2019)5008UALCATELJan 1, 2019alcatel 1x (2019",https://www.chipsets.org/chipsets/132,True,"In V5 DA, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure, if an attacker has physical access to the device, with no additional execution privileges needed. User interaction is needed for exploitation. Patch ID: ALPS09291215; Issue ID: MSV-2052."
CVE-2025-20653,"ars agoVulnerabilities:387Devices:24VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2025-20647MEDIUMCELLULARFIRMWAREN/AMar 2025N/ACVE-2025-20650MEDIUMN/AN/AN/AMar 2025N/ACVE-2025-20651MEDIUMN/AN/AN/AMar 2025N/ACVE-2025-20652MEDIUMN/AN/AN/AMar 2025N/ACVE-2025-20653MEDIUMN/AN/AN/AMar 2025N/ACVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20635HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20636HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2025-20638MEDIUMN/AN/AN/AFeb 2025N/A387 of 387 row(s) shown.Rows per pagePage 1 of 39Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateBlackview BV9200Blackview BV9200BLACKVIEWJan 9, 2023Doogee S99Doogee S99DOOGEEDec 5, 2022Infinix Hot 20SX6827INFINIXOct 13, 2022Ulefone Armor 22Ulefone Armor 22ULEFONEAug 1, 2023Ulefone Armor 24Ulefone Armor 24ULEFONESep 1, 2023Infinix Note 12 VIPX672INFINIXJul 13, 2022Xiaomi Redmi Note 12SseaXIAOMIApr ",https://www.chipsets.org/chipsets/233,True,"In da, there is a possible out of bounds read due to an integer overflow. This could lead to local information disclosure, if an attacker has physical access to the device, with no additional execution privileges needed. User interaction is needed for exploitation. Patch ID: ALPS09291064; Issue ID: MSV-2046."
CVE-2025-21424,", 2024Mar 2025N/ACVE-2024-43051MEDIUMGPUOSMay 6, 2024Mar 2025Mar 2025CVE-2024-43056MEDIUMVIRTUALIZATIONOSApr 19, 2024Mar 2025N/ACVE-2024-53011HIGHGPUN/AN/AMar 2025Mar 2025CVE-2024-53014HIGHAUDIOOSN/AMar 2025Mar 2025CVE-2024-53024HIGHGPUOSN/AMar 2025Mar 2025CVE-2024-53027HIGHWIFIOSN/AMar 2025Mar 2025CVE-2025-21424HIGHMACHINE_LEARNINGOSNov 20, 2024Mar 2025N/ACVE-2024-38404HIGHCELLULARFIRMWAREN/AFeb 2025N/ACVE-2024-45569CRITICALWIFIOSN/AFeb 2025Feb 202554 of 54 row(s) shown.Rows per pagePage 1 of 6Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateXiaomi Civi 4 ProchenfengXIAOMIMar 20, 20241 of 1 row(s) shown.Rows per pagePage 1 of 1Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, an",https://www.chipsets.org/chipsets/609,True,Memory corruption while calling the NPU driver APIs concurrently.
CVE-2021-0407,Chipsets.orgDevice info | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities Devicealcatel 1x (2019)OverviewRelease Date (est.)Jan 2019ChipsetMT6739VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-0407MEDIUMN/AOSN/AAug 2021N/ACVE-2021-0408MEDIUMGPUN/AN/AAug 2021N/ACVE-2021-0409MEDIUMGPUN/AN/AOct 2021N/ACVE-2021-0410MEDIUMGPUN/AN/AOct 2021N/ACVE-2021-0411MEDIUMGPUN/AN/AOct 2021N/ACVE-2021-0412MEDIUMGPUN/AN/AOct 2021N/ACVE-2021-0413MEDIUMGPUN/AN/AOct 2021N/ACVE-2021-0414MEDIUMGPUN/AN/AOct 2021N/ACVE-2021-0415MEDIUMMEMORY_MANAGEMENTOSN/AAug 2021N/ACVE-2021-0416MEDIUMMEMORY_MANAGEMENTOSN/AAug 2021N/A307 of 307 row(s) shown.Rows per pagePage 1 of 31Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information,https://www.chipsets.org/devices/131,False,"In clk driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05479659; Issue ID: ALPS05479659."
